DATE,DEWP,MAX,MIN,MXSPD,PRCP,TEMP,VISIB,WDSP,Fog,Rain,Snow,Hail,Thunder,Tornado
2000-04-04,75.9,36.22222222222222,26.38888888888889,6.0,0.0,30.055555555555557,1.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-05,77.4,35.5,26.27777777777778,6.0,0.0,30.166666666666668,1.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-06,77.4,35.5,25.777777777777782,6.0,0.0,30.22222222222222,1.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-07,77.5,34.111111111111114,26.0,6.0,0.0,29.555555555555557,1.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-08,77.5,37.22222222222222,26.22222222222222,8.0,0.0,30.88888888888889,1.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-09,78.0,36.388888888888886,26.27777777777778,6.0,0.0,29.944444444444443,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-10,74.5,37.388888888888886,26.0,8.0,0.0,30.11111111111111,1.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-11,76.5,36.0,20.0,25.1,10.033,29.666666666666668,1.8,6.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-04-12,72.7,34.0,19.388888888888893,8.0,20.066,28.277777777777782,1.6,3.2,0.0,1.0,0.0,0.0,0.0,0.0
2000-04-13,75.1,36.0,24.61111111111111,14.0,0.0,29.77777777777778,1.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-14,76.0,36.0,23.5,9.9,0.0,29.61111111111111,1.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-15,71.9,36.0,20.611111111111107,18.1,10.921999999999999,25.833333333333332,1.6,3.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-04-16,75.1,34.388888888888886,20.777777777777782,6.0,0.0,29.055555555555557,1.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-17,77.6,36.0,25.72222222222222,11.1,0.0,30.11111111111111,1.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-18,77.6,37.0,25.0,14.0,0.0,30.61111111111111,1.8,8.1,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-19,78.3,37.0,26.999999999999996,11.1,0.0,31.333333333333332,1.9,6.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-20,78.8,36.0,26.27777777777778,12.0,0.0,30.61111111111111,1.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-21,75.4,33.388888888888886,23.277777777777782,12.0,2.032,28.333333333333332,1.7,5.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-04-22,78.7,36.0,23.000000000000004,12.0,1.5239999999999998,30.5,1.5,5.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-04-23,74.3,36.0,22.61111111111111,11.1,1.016,30.5,2.2,6.1,0.0,1.0,0.0,0.0,0.0,0.0
2000-04-24,71.2,36.0,21.77777777777778,12.0,0.0,28.277777777777782,1.7,5.5,0.0,0.0,0.0,0.0,1.0,0.0
2000-04-25,74.6,34.0,21.27777777777778,11.1,21.081999999999997,28.88888888888889,1.9,5.5,0.0,1.0,0.0,0.0,1.0,0.0
2000-04-26,77.0,34.77777777777778,25.0,13.0,0.508,29.944444444444443,1.9,7.1,0.0,1.0,0.0,0.0,0.0,0.0
2000-04-27,77.2,33.388888888888886,25.500000000000004,9.9,0.0,29.77777777777778,1.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-28,76.0,37.0,27.22222222222222,8.9,3.0479999999999996,31.5,1.7,5.5,0.0,1.0,0.0,0.0,0.0,0.0
2000-04-29,74.6,36.0,23.000000000000004,40.0,0.0,29.11111111111111,2.1,8.1,0.0,0.0,0.0,0.0,1.0,0.0
2000-04-30,76.2,35.0,22.5,16.9,16.002,31.88888888888889,1.9,11.4,0.0,1.0,0.0,0.0,0.0,0.0
2000-05-01,77.8,36.0,28.88888888888889,15.0,0.0,32.27777777777778,1.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-02,71.7,37.0,20.38888888888889,20.0,38.099999999999994,29.22222222222222,1.9,9.1,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-03,70.3,34.0,17.0,18.1,33.019999999999996,25.944444444444443,1.8,7.4,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-04,67.4,33.0,19.61111111111111,8.9,0.0,28.277777777777782,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-05,69.5,35.0,24.27777777777778,8.0,0.0,29.5,1.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-06,71.0,35.0,24.222222222222218,6.0,0.0,29.72222222222222,2.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-07,71.4,35.0,25.222222222222225,5.1,0.0,30.166666666666668,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-08,74.1,34.5,26.0,9.9,16.002,29.555555555555557,1.4,1.4,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-09,75.0,35.0,26.22222222222222,8.0,37.083999999999996,30.27777777777778,1.9,3.0,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-10,74.2,37.0,24.0,15.9,9.906,29.333333333333332,1.6,4.5,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-11,73.5,35.27777777777778,23.61111111111111,6.0,0.0,30.38888888888889,2.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-12,71.6,37.0,26.38888888888889,4.1,0.0,31.88888888888889,1.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-13,74.9,37.77777777777778,28.000000000000004,5.1,0.0,32.72222222222222,1.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-14,76.4,32.0,24.222222222222218,12.0,7.112,28.333333333333332,1.2,1.5,1.0,1.0,0.0,0.0,1.0,0.0
2000-05-15,76.2,36.0,25.222222222222225,8.0,2.032,31.77777777777778,1.8,3.1,0.0,1.0,0.0,0.0,0.0,0.0
2000-05-16,75.7,36.5,26.0,8.0,0.0,28.61111111111111,1.3,2.1,1.0,0.0,0.0,0.0,1.0,0.0
2000-05-17,75.2,36.5,22.61111111111111,12.0,14.985999999999999,28.72222222222222,1.9,3.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-18,77.3,37.611111111111114,22.61111111111111,9.9,12.953999999999999,32.388888888888886,1.7,4.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-19,77.9,36.72222222222222,24.0,13.0,2.032,30.27777777777778,1.9,6.0,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-20,76.3,31.0,23.000000000000004,8.9,19.049999999999997,27.61111111111111,2.1,2.0,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-21,75.7,33.111111111111114,24.0,14.0,0.254,27.722222222222225,1.5,2.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-22,76.6,33.611111111111114,24.0,9.9,8.889999999999999,28.5,2.1,4.2,0.0,1.0,0.0,0.0,0.0,0.0
2000-05-23,77.2,32.0,25.611111111111107,8.0,4.064,28.22222222222222,1.2,1.5,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-24,76.8,34.72222222222222,25.27777777777778,7.0,13.97,30.11111111111111,1.5,2.3,0.0,1.0,0.0,0.0,0.0,0.0
2000-05-25,78.8,36.22222222222222,26.0,12.0,0.0,30.944444444444443,1.7,6.2,0.0,0.0,0.0,0.0,1.0,0.0
2000-05-26,80.5,36.5,26.0,15.0,1.016,31.77777777777778,1.8,8.8,0.0,1.0,0.0,0.0,0.0,0.0
2000-05-27,78.9,36.0,26.999999999999996,15.0,0.0,31.666666666666668,1.8,10.3,0.0,0.0,0.0,0.0,1.0,0.0
2000-05-28,76.5,35.5,24.0,29.9,0.508,31.055555555555557,1.7,9.9,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-29,70.7,31.0,21.77777777777778,12.0,28.955999999999996,27.555555555555554,2.2,6.3,0.0,1.0,0.0,0.0,1.0,0.0
2000-05-30,75.9,36.611111111111114,26.0,9.9,0.0,30.38888888888889,1.8,2.8,0.0,0.0,0.0,0.0,1.0,0.0
2000-05-31,74.9,36.388888888888886,25.72222222222222,7.0,2.032,30.88888888888889,1.8,2.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-01,75.3,36.27777777777778,26.5,13.0,0.254,31.72222222222222,1.6,4.3,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-02,76.7,36.72222222222222,27.722222222222225,8.0,0.0,32.72222222222222,1.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-03,78.0,35.5,27.38888888888889,5.1,0.0,32.05555555555556,2.1,2.3,0.0,0.0,0.0,0.0,1.0,0.0
2000-06-04,77.7,36.0,25.0,6.0,4.953,29.5,1.6,2.1,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-05,76.5,31.11111111111111,25.0,9.9,9.906,27.444444444444446,1.7,6.2,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-06,78.0,30.0,25.72222222222222,12.0,7.112,28.555555555555557,1.7,6.8,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-07,78.5,31.38888888888889,26.77777777777778,8.9,3.0479999999999996,29.166666666666668,1.6,5.1,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-08,78.7,33.5,26.38888888888889,11.1,10.921999999999999,28.944444444444443,1.7,4.6,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-09,78.4,35.77777777777778,26.999999999999996,9.9,2.032,30.333333333333332,2.1,5.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-10,79.5,35.22222222222222,26.5,6.0,16.002,29.72222222222222,1.8,3.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-11,78.9,32.111111111111114,26.0,6.0,2.032,28.22222222222222,1.6,2.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-12,78.2,35.0,25.0,7.0,12.953999999999999,29.5,1.7,3.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-13,77.1,35.72222222222222,25.0,12.0,0.508,28.000000000000004,1.6,3.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-14,79.3,35.611111111111114,25.222222222222225,8.9,35.05199999999999,30.666666666666668,1.9,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-15,78.1,34.27777777777778,26.722222222222218,4.1,0.0,29.5,1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-16,77.1,34.5,26.0,2.9,4.064,29.0,1.4,0.4,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-17,78.4,34.72222222222222,26.22222222222222,6.0,0.0,30.555555555555557,1.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-18,77.4,33.72222222222222,26.999999999999996,8.0,4.064,29.833333333333332,1.9,5.1,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-19,77.1,33.0,26.722222222222218,8.0,3.0479999999999996,29.38888888888889,1.8,3.8,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-20,76.8,32.0,26.611111111111114,9.9,3.0479999999999996,29.0,1.7,4.4,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-21,77.1,33.888888888888886,26.77777777777778,12.0,5.08,29.833333333333332,1.6,6.3,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-22,77.1,30.0,26.611111111111114,8.9,8.889999999999999,27.77777777777778,3.7,5.4,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-23,77.4,32.0,25.0,9.9,38.099999999999994,28.277777777777782,1.5,3.6,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-24,77.9,35.77777777777778,26.0,7.0,0.0,30.166666666666668,1.8,3.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-25,77.0,37.0,24.0,9.9,20.066,28.61111111111111,1.6,4.5,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-26,76.5,31.72222222222222,23.277777777777782,9.9,4.064,27.055555555555557,1.5,2.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-06-27,76.1,35.0,25.11111111111111,6.0,0.0,30.27777777777778,1.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-28,77.4,33.5,26.0,8.0,1.016,28.72222222222222,1.9,2.5,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-29,75.6,34.111111111111114,25.888888888888886,8.9,0.7619999999999999,28.666666666666668,2.2,4.1,0.0,1.0,0.0,0.0,0.0,0.0
2000-06-30,75.6,34.0,26.999999999999996,9.9,0.0,29.72222222222222,2.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-01,76.2,35.5,26.77777777777778,8.0,0.0,30.944444444444443,1.9,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-02,76.3,35.77777777777778,26.999999999999996,7.0,0.0,30.77777777777778,2.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-03,76.6,36.0,26.999999999999996,6.0,0.0,30.61111111111111,1.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-04,75.4,36.111111111111114,26.999999999999996,8.0,0.0,30.666666666666668,2.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-05,75.6,36.5,26.888888888888893,8.9,0.0,30.11111111111111,2.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-06,77.0,36.388888888888886,28.111111111111107,6.0,0.0,31.444444444444443,2.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-07,76.8,34.77777777777778,26.999999999999996,8.0,0.0,29.666666666666668,1.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-08,76.9,33.0,26.999999999999996,9.9,1.016,28.555555555555557,1.7,2.6,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-09,78.0,34.77777777777778,26.999999999999996,5.1,2.032,28.944444444444443,1.8,1.4,0.0,1.0,0.0,0.0,1.0,0.0
2000-07-10,77.1,33.5,26.0,6.0,0.0,29.27777777777778,1.9,3.4,0.0,0.0,0.0,0.0,1.0,0.0
2000-07-11,75.4,33.77777777777778,26.611111111111114,9.9,0.508,29.166666666666668,1.9,6.9,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-12,74.8,32.111111111111114,26.0,9.9,4.064,28.555555555555557,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-13,75.1,33.611111111111114,26.0,8.0,0.7619999999999999,28.22222222222222,2.1,3.2,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-14,77.2,34.0,26.722222222222218,9.9,0.0,29.944444444444443,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-15,78.0,33.72222222222222,27.5,6.0,0.7619999999999999,30.38888888888889,1.8,1.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-07-16,78.8,33.72222222222222,26.5,9.9,0.7619999999999999,30.166666666666668,1.8,3.3,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-17,78.3,33.5,26.0,8.0,5.08,29.055555555555557,1.8,4.6,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-18,76.5,28.388888888888886,24.0,7.0,23.875999999999998,26.166666666666664,1.5,3.9,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-19,76.1,30.72222222222222,24.499999999999996,7.0,10.921999999999999,27.11111111111111,1.6,3.3,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-20,76.1,30.0,25.500000000000004,6.0,17.018,27.38888888888889,1.6,2.3,0.0,1.0,0.0,0.0,1.0,0.0
2000-07-21,75.5,27.5,24.0,9.7,26.924,25.888888888888886,1.5,1.3,0.0,1.0,0.0,0.0,1.0,0.0
2000-07-22,71.7,29.61111111111111,24.388888888888893,8.9,52.06999999999999,27.11111111111111,1.5,3.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-07-23,76.4,38.0,24.0,8.0,71.11999999999999,26.055555555555557,1.4,3.9,0.0,1.0,0.0,0.0,1.0,0.0
2000-07-24,75.2,30.5,24.0,6.0,0.0,27.11111111111111,1.4,2.8,0.0,0.0,0.0,0.0,1.0,0.0
2000-07-25,76.4,29.77777777777778,25.0,6.0,44.958,26.611111111111114,1.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-26,76.2,31.77777777777778,25.0,8.0,8.889999999999999,27.16666666666667,1.6,3.5,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-27,76.2,33.72222222222222,26.0,9.9,0.508,28.333333333333332,2.0,5.3,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-28,77.5,33.888888888888886,25.72222222222222,12.0,7.112,28.666666666666668,1.9,4.6,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-29,78.5,34.22222222222222,27.38888888888889,8.0,0.0,30.166666666666668,2.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-30,79.1,34.72222222222222,27.38888888888889,8.0,6.095999999999999,30.22222222222222,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
2000-07-31,78.5,34.22222222222222,26.0,11.1,0.0,29.38888888888889,1.7,6.6,0.0,0.0,0.0,0.0,1.0,0.0
2000-08-01,79.9,33.5,25.72222222222222,14.0,8.889999999999999,30.166666666666668,1.8,5.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-02,79.4,34.0,24.72222222222222,8.9,12.953999999999999,29.555555555555557,1.6,5.1,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-03,79.3,34.611111111111114,25.38888888888889,6.0,8.889999999999999,30.055555555555557,1.7,3.9,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-04,78.8,36.0,26.38888888888889,15.9,0.0,30.055555555555557,1.7,3.9,0.0,0.0,0.0,0.0,1.0,0.0
2000-08-05,80.7,36.0,24.61111111111111,6.0,5.08,31.77777777777778,1.9,0.9,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-06,80.1,35.0,25.222222222222225,6.0,0.0,29.444444444444443,1.5,1.7,0.0,0.0,0.0,0.0,1.0,0.0
2000-08-07,80.1,34.0,26.27777777777778,7.0,26.924,30.22222222222222,1.8,1.4,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-08,78.9,33.5,26.999999999999996,6.0,0.0,29.27777777777778,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-09,79.0,33.0,26.999999999999996,7.0,1.016,28.555555555555557,1.7,2.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-10,78.6,30.77777777777778,26.0,8.0,13.97,27.83333333333333,1.7,4.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-11,79.3,32.77777777777778,26.0,9.9,3.0479999999999996,27.944444444444443,1.8,3.5,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-12,79.8,30.22222222222222,26.999999999999996,7.0,0.0,27.88888888888889,1.7,2.6,0.0,0.0,0.0,0.0,1.0,0.0
2000-08-13,78.7,33.27777777777778,26.5,8.0,6.095999999999999,28.88888888888889,1.8,4.7,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-14,78.4,33.388888888888886,26.722222222222218,8.9,0.0,29.555555555555557,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-15,79.2,32.77777777777778,26.611111111111114,12.0,0.0,29.77777777777778,2.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-16,78.1,35.388888888888886,26.0,8.0,1.5239999999999998,29.11111111111111,1.7,3.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-17,79.0,34.0,26.0,8.0,3.0479999999999996,28.388888888888886,1.6,1.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-18,78.3,33.0,25.888888888888886,15.0,40.894,29.38888888888889,2.4,6.5,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-19,78.8,32.388888888888886,26.999999999999996,9.9,0.0,28.77777777777778,1.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-20,78.1,32.77777777777778,26.77777777777778,8.0,5.08,28.666666666666668,1.7,2.9,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-21,77.0,32.5,24.0,7.0,1.016,27.944444444444443,2.2,2.8,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-22,76.7,34.22222222222222,26.0,8.9,10.921999999999999,28.833333333333332,2.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-23,78.3,33.611111111111114,26.888888888888893,8.0,0.0,29.333333333333332,2.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-24,77.7,34.0,26.0,8.9,0.0,29.22222222222222,2.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-25,77.5,35.388888888888886,26.999999999999996,6.0,0.0,30.27777777777778,2.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-26,79.7,34.27777777777778,27.22222222222222,7.0,7.874,29.666666666666668,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-27,79.6,34.5,26.888888888888893,7.0,0.254,30.61111111111111,2.1,2.3,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-28,79.3,34.0,27.22222222222222,8.0,0.508,30.61111111111111,2.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0
2000-08-29,79.9,33.77777777777778,27.22222222222222,6.0,0.7619999999999999,29.61111111111111,1.6,1.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-30,79.5,32.111111111111114,26.22222222222222,8.9,1.016,29.11111111111111,1.6,3.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-08-31,79.1,29.0,25.611111111111107,9.9,60.959999999999994,28.000000000000004,1.4,3.9,0.0,1.0,0.0,0.0,0.0,0.0
2000-09-01,79.4,33.0,25.38888888888889,6.0,22.098,29.5,1.5,2.8,0.0,1.0,0.0,0.0,1.0,0.0
2000-09-02,78.1,34.0,26.22222222222222,9.9,4.064,30.333333333333332,2.0,3.9,0.0,1.0,0.0,0.0,0.0,0.0
2000-09-03,78.5,34.5,26.22222222222222,9.9,0.0,31.22222222222222,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-04,78.9,35.0,28.000000000000004,8.9,0.0,31.11111111111111,1.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-05,79.2,32.72222222222222,26.722222222222218,5.1,2.032,29.11111111111111,1.2,0.8,0.0,1.0,0.0,0.0,0.0,0.0
2000-09-06,78.0,34.0,26.77777777777778,8.0,6.095999999999999,31.27777777777778,1.6,2.7,0.0,1.0,0.0,0.0,0.0,0.0
2000-09-07,78.7,31.0,26.5,8.9,6.095999999999999,27.944444444444443,1.6,2.8,0.0,1.0,0.0,0.0,0.0,0.0
2000-09-08,79.4,33.0,26.27777777777778,9.9,0.0,30.22222222222222,2.1,5.4,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-09,78.4,33.388888888888886,26.611111111111114,7.0,0.0,29.444444444444443,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-10,78.6,33.77777777777778,26.0,4.1,0.0,29.5,2.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-11,78.6,34.0,26.0,6.0,0.0,30.11111111111111,1.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-12,79.0,34.611111111111114,26.77777777777778,7.0,0.0,30.833333333333332,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-13,79.1,32.0,26.611111111111114,7.0,7.112,28.61111111111111,1.4,1.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-09-14,77.2,32.22222222222222,26.0,11.1,0.0,28.444444444444443,2.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-15,79.3,32.77777777777778,26.22222222222222,9.9,0.0,28.555555555555557,2.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-16,79.0,34.5,26.611111111111114,12.0,0.0,29.61111111111111,2.2,5.7,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-17,78.8,33.0,26.611111111111114,11.1,0.508,29.77777777777778,2.2,5.4,0.0,1.0,0.0,0.0,0.0,0.0
2000-09-18,76.5,28.000000000000004,24.388888888888893,14.0,19.049999999999997,26.0,1.2,6.0,0.0,1.0,0.0,0.0,1.0,0.0
2000-09-19,77.5,29.22222222222222,23.277777777777782,14.0,62.992,27.055555555555557,1.4,8.2,0.0,1.0,0.0,0.0,1.0,0.0
2000-09-20,76.4,30.0,25.0,7.0,0.0,26.722222222222218,1.6,4.2,0.0,0.0,0.0,0.0,1.0,0.0
2000-09-21,75.7,28.61111111111111,24.0,12.0,7.112,25.888888888888886,1.6,3.0,0.0,1.0,0.0,0.0,1.0,0.0
2000-09-22,77.3,32.111111111111114,24.27777777777778,8.0,0.7619999999999999,27.5,1.6,2.2,1.0,1.0,0.0,0.0,1.0,0.0
2000-09-23,77.2,32.0,25.0,7.0,3.0479999999999996,27.77777777777778,1.5,1.8,1.0,1.0,0.0,0.0,1.0,0.0
2000-09-24,76.3,33.0,24.72222222222222,7.0,3.0479999999999996,28.22222222222222,2.0,2.7,0.0,1.0,0.0,0.0,0.0,0.0
2000-09-25,77.0,33.77777777777778,25.38888888888889,9.9,0.0,29.055555555555557,1.8,3.2,0.0,0.0,0.0,0.0,1.0,0.0
2000-09-26,76.2,33.611111111111114,25.0,9.9,0.508,28.277777777777782,1.6,1.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-09-27,78.0,36.0,23.61111111111111,5.1,0.508,31.333333333333332,1.8,1.1,1.0,1.0,0.0,0.0,0.0,0.0
2000-09-28,77.3,36.0,26.38888888888889,6.0,0.0,30.88888888888889,1.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-29,76.6,36.0,25.888888888888886,6.0,0.0,30.444444444444443,1.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-30,75.9,35.0,26.0,5.1,0.0,30.5,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-01,76.5,32.0,25.611111111111107,9.9,0.0,27.83333333333333,1.9,2.8,1.0,0.0,0.0,0.0,0.0,0.0
2000-10-02,77.7,32.22222222222222,25.611111111111107,6.0,0.0,28.111111111111107,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-03,77.5,31.72222222222222,25.0,6.0,7.112,27.666666666666668,1.3,0.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-10-04,77.2,34.22222222222222,25.0,8.0,17.018,27.944444444444443,1.2,1.4,1.0,1.0,0.0,0.0,1.0,0.0
2000-10-05,77.6,34.888888888888886,24.72222222222222,5.1,14.985999999999999,29.444444444444443,1.6,1.2,0.0,1.0,0.0,0.0,0.0,0.0
2000-10-06,78.2,34.888888888888886,25.72222222222222,5.1,0.0,29.5,1.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-07,78.4,35.27777777777778,25.777777777777782,5.1,2.032,29.555555555555557,1.7,0.6,0.0,1.0,0.0,0.0,1.0,0.0
2000-10-08,79.0,34.22222222222222,25.777777777777782,4.1,1.5239999999999998,29.22222222222222,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
2000-10-09,79.7,34.611111111111114,25.500000000000004,5.1,1.016,29.666666666666668,1.7,0.7,0.0,1.0,0.0,0.0,1.0,0.0
2000-10-10,78.9,34.5,25.777777777777782,6.0,0.0,30.11111111111111,1.5,1.2,1.0,0.0,0.0,0.0,0.0,0.0
2000-10-11,78.4,34.22222222222222,26.0,2.9,0.0,29.944444444444443,1.5,0.4,1.0,0.0,0.0,0.0,0.0,0.0
2000-10-12,78.0,34.22222222222222,26.0,5.1,0.0,28.77777777777778,1.3,0.6,1.0,0.0,0.0,0.0,1.0,0.0
